,timestamp,memory_bytes,cpu_utilization,memory_utilization,db_cpu,db_memory,db_connections
85,2025-12-31 17:00:00,97408000.0,0.005371309640292564,0.05110979080200195,0.048053480041036205,0.25642779372167823,0.5
86,2025-12-31 17:05:00,97408000.0,0.005112355497968209,0.05110979080200195,0.04615206461534209,0.25705178076378643,0.5
87,2025-12-31 17:10:00,97408409.6,0.005216827016665857,0.05110998153686523,0.04813666509936979,0.25688721713135304,0.5
88,2025-12-31 17:15:00,97408204.8,0.004419430091957492,0.0511113166809082,0.046997214959258904,0.25686968492838197,0.5
89,2025-12-31 17:20:00,97408000.0,0.0049829393439248275,0.05110979080200195,0.04735837848029708,0.25867809181893614,0.5
90,2025-12-31 17:25:00,97408204.8,0.004806775915312073,0.0511113166809082,0.047977292226000445,0.25558644720864415,0.5
91,2025-12-31 17:30:00,97408204.8,0.0054672860030892025,0.05110988616943359,0.04894615053908524,0.2538686897766338,0.5
92,2025-12-31 17:35:00,97408000.0,0.005463914560281784,0.05110979080200195,0.04707796329839122,0.2551573066950104,0.5
93,2025-12-31 17:40:00,97408204.8,0.005331913419698451,0.05110988616943359,0.0482281570114094,0.25579424365976766,0.5
94,2025-12-31 17:45:00,97408204.8,0.005305134169265001,0.0511113166809082,0.047346732887982246,0.25393324016030017,0.5
95,2025-12-31 17:50:00,97408204.8,0.0054707713672957955,0.05110988616943359,0.04771900058595595,0.255733080178948,0.55
96,2025-12-31 17:55:00,97408000.0,0.004682797973722051,0.05110979080200195,0.047774000547207526,0.25454168729522936,0.5
97,2025-12-31 18:00:00,97408409.6,0.0044577877962552696,0.05111141204833984,0.0478717687839378,0.25227903696406,0.5
98,2025-12-31 18:05:00,97408000.0,0.00556854221685927,0.05110979080200195,0.0479192806993899,0.25444426403099213,0.5
99,2025-12-31 18:10:00,97408204.8,0.0052584653369723835,0.05110988616943359,0.04797525920610686,0.25557449343389116,0.5
100,2025-12-31 18:15:00,97408204.8,0.035125275835035726,0.05110988616943359,0.05805684931406594,0.2581628841270806,0.5
101,2025-12-31 18:20:00,113208729.6,0.35020054447193677,0.05846757888793945,0.2425961797969493,0.2604653803740934,1.0
102,2025-12-31 18:25:00,116192256.0,0.38474681956522117,0.05985689163208008,0.25851352965372976,0.2583043371283248,1.7
103,2025-12-31 18:30:00,123432345.6,0.4933019701442144,0.06322832107543945,0.3155450861270943,0.27939238962930346,5.0
104,2025-12-31 18:35:00,125412147.2,0.49220973731184803,0.06415023803710937,0.32350896213914515,0.27842473156304576,4.75
105,2025-12-31 18:40:00,126687027.2,0.4869963643703132,0.06474390029907226,0.3091300210353408,0.28097487017702544,6.5
106,2025-12-31 18:45:00,127405875.2,0.4846147471317613,0.06507863998413085,0.31033555880828273,0.27887718193744787,5.6
107,2025-12-31 18:50:00,127578316.8,0.2893309410978137,0.06515893936157227,0.22997980252710365,0.2711775563894421,3.4
108,2025-12-31 18:55:00,127224832.0,0.004572412752906524,0.06499433517456055,0.048478794950066614,0.25739565101751527,0.5
109,2025-12-31 19:00:00,127224832.0,0.005000333367641679,0.06499433517456055,0.04979216655965123,0.2581337966085149,0.5
110,2025-12-31 19:05:00,127224832.0,0.0052323111791722,0.06499433517456055,0.04917321646855423,0.2575930875305195,0.5
111,2025-12-31 19:10:00,127224832.0,0.005290697147712299,0.06499433517456055,0.04893040488000072,0.25647122576994763,0.5
112,2025-12-31 19:15:00,127224832.0,0.00514116048997478,0.06499433517456055,0.048836747447862,0.25748689816479675,0.5
113,2025-12-31 19:20:00,127224832.0,0.004744695220910594,0.06499433517456055,0.04918106803818546,0.25841909336595387,0.5
114,2025-12-31 19:25:00,127225036.8,0.00483354851120335,0.06499443054199219,0.04816134236585109,0.2567497487216932,0.5
115,2025-12-31 19:30:00,127224832.0,0.004904669778559579,0.06499433517456055,0.04885303665369671,0.25740880016974355,0.5
116,2025-12-31 19:35:00,127224832.0,0.005172612775205584,0.06499433517456055,0.049095718843022954,0.25677943392899655,0.5
117,2025-12-31 19:40:00,127224832.0,0.004907201007459869,0.06499433517456055,0.050040411356461235,0.25674656104842575,0.5
118,2025-12-31 19:45:00,127224832.0,0.004669229922411743,0.06499433517456055,0.047858174660613415,0.2582120938331472,0.5
119,2025-12-31 19:50:00,127224832.0,0.004660177235359511,0.06499433517456055,0.048779699236486826,0.2571990114228279,0.5
120,2025-12-31 19:55:00,127224832.0,0.0049654537021258365,0.06499433517456055,0.04864888652651568,0.25770744530899015,0.5
121,2025-12-31 20:00:00,127224832.0,0.005018471043220703,0.06499433517456055,0.048544710219966876,0.2583557383597628,0.5
122,2025-12-31 20:05:00,127224832.0,0.0050319204597691816,0.06499433517456055,0.04896172021760549,0.2572480218993153,0.5
123,2025-12-31 20:10:00,127225241.6,0.005350753113001788,0.06499738693237304,0.04850036516183005,0.257796301701321,0.5
124,2025-12-31 20:15:00,127225036.8,0.004912625667752135,0.0649958610534668,0.04879781263895893,0.2582204614754743,0.5
125,2025-12-31 20:20:00,127224832.0,0.004736243613310022,0.06499433517456055,0.04933024134125465,0.25735321511714204,0.5
